Scraped_Date,Scraped_Time,brand,brandless_name,product_id,product_name,skus,display_name,auto_delivery_price,recommended_retail_price,rrp_discount_price,single_order_price
02/15/2023, 14:55:45,Royal Canin,Medium Lightweight Care Dry Dog Food,royal-canin-medium-lightweight-care-dry-dog-food,Royal Canin Medium Lightweight Care Dry Dog Food,RC30533,12kg,136.8,168.0,14,143.99
02/15/2023, 14:55:45,K9 Natural,Beef Feast Grain Free Freeze Dried Dog Food,k9-natural-beef-feast-grain-free-freeze-dried-dog-food,K9 Natural Beef Feast Grain Free Freeze Dried Dog Food,9421900779154,500g,37.14,43.99,11,39.09
02/15/2023, 14:55:45,K9 Natural,Beef Feast Grain Free Freeze Dried Dog Food,k9-natural-beef-feast-grain-free-freeze-dried-dog-food,K9 Natural Beef Feast Grain Free Freeze Dried Dog Food,9421900779123,1.8kg,108.2,129.99,12,113.89
02/15/2023, 14:55:45,K9 Natural,Beef Feast Grain Free Freeze Dried Dog Food,k9-natural-beef-feast-grain-free-freeze-dried-dog-food,K9 Natural Beef Feast Grain Free Freeze Dried Dog Food,9421900779031,3.6kg,185.72,229.99,15,195.49
02/15/2023, 14:55:45,Black Hawk,Dry Dog Food Puppy Large Breed Original Lamb And Rice,black-hawk-dry-dog-food-puppy-large-breed-original-lamb-and-rice,Black Hawk Dry Dog Food Puppy Large Breed Original Lamb And Rice,BH485,3kg,39.15,43.5,0,43.5
02/15/2023, 14:55:45,Black Hawk,Dry Dog Food Puppy Large Breed Original Lamb And Rice,black-hawk-dry-dog-food-puppy-large-breed-original-lamb-and-rice,Black Hawk Dry Dog Food Puppy Large Breed Original Lamb And Rice,BH486,10kg,99.25,110.27,0,110.27
02/15/2023, 14:55:45,Black Hawk,Dry Dog Food Puppy Large Breed Original Lamb And Rice,black-hawk-dry-dog-food-puppy-large-breed-original-lamb-and-rice,Black Hawk Dry Dog Food Puppy Large Breed Original Lamb And Rice,BH487,20kg,149.14,177.99,7,165.71
02/15/2023, 14:55:45,Black Hawk,Dry Dog Food Puppy Medium Breed Original Lamb And Rice,black-hawk-dry-dog-food-puppy-medium-breed-original-lamb-and-rice,Black Hawk Dry Dog Food Puppy Medium Breed Original Lamb And Rice,BH481,3kg,41.34,45.93,0,45.93
02/15/2023, 14:55:45,Black Hawk,Dry Dog Food Puppy Medium Breed Original Lamb And Rice,black-hawk-dry-dog-food-puppy-medium-breed-original-lamb-and-rice,Black Hawk Dry Dog Food Puppy Medium Breed Original Lamb And Rice,BH482,10kg,98.7,109.99,0,109.66
02/15/2023, 14:55:45,Black Hawk,Dry Dog Food Puppy Medium Breed Original Lamb And Rice,black-hawk-dry-dog-food-puppy-medium-breed-original-lamb-and-rice,Black Hawk Dry Dog Food Puppy Medium Breed Original Lamb And Rice,BH483,20kg,149.14,177.99,7,165.71
02/15/2023, 14:55:45,Meals For Mutts,Dry Dog Food Puppy Turkey And Salmon And Sardine,meals-for-mutts-dry-dog-food-puppy-turkey-and-salmon-and-sardine,Meals For Mutts Dry Dog Food Puppy Turkey And Salmon And Sardine,M5170,2.5kg,34.75,39.99,13,34.75
02/15/2023, 14:55:45,Meals For Mutts,Dry Dog Food Puppy Turkey And Salmon And Sardine,meals-for-mutts-dry-dog-food-puppy-turkey-and-salmon-and-sardine,Meals For Mutts Dry Dog Food Puppy Turkey And Salmon And Sardine,M5170VO2X,2 x 2.5kg,68.11,79.98,15,68.11
02/15/2023, 14:55:45,Meals For Mutts,Dry Dog Food Puppy Turkey And Salmon And Sardine,meals-for-mutts-dry-dog-food-puppy-turkey-and-salmon-and-sardine,Meals For Mutts Dry Dog Food Puppy Turkey And Salmon And Sardine,M5171,9kg,94.5,94.99,1,94.5
02/15/2023, 14:55:45,Meals For Mutts,Dry Dog Food Puppy Turkey And Salmon And Sardine,meals-for-mutts-dry-dog-food-puppy-turkey-and-salmon-and-sardine,Meals For Mutts Dry Dog Food Puppy Turkey And Salmon And Sardine,M5172,20kg,149.14,169.99,12,149.14
02/15/2023, 14:55:45,Eukanuba,Senior Medium Breed Dry Dog Food,eukanuba-senior-medium-breed-dry-dog-food,Eukanuba Senior Medium Breed Dry Dog Food,P62005MS,4 x 3kg,31.31,148.0,78,32.95
02/15/2023, 14:55:45,Eukanuba,Senior Medium Breed Dry Dog Food,eukanuba-senior-medium-breed-dry-dog-food,Eukanuba Senior Medium Breed Dry Dog Food,P62005,3kg,39.71,41.79,0,41.79
02/15/2023, 14:55:45,Eukanuba,Senior Medium Breed Dry Dog Food,eukanuba-senior-medium-breed-dry-dog-food,Eukanuba Senior Medium Breed Dry Dog Food,P04238,7.5kg,66.46,83.95,17,69.95
02/15/2023, 14:55:45,Eukanuba,Senior Medium Breed Dry Dog Food,eukanuba-senior-medium-breed-dry-dog-food,Eukanuba Senior Medium Breed Dry Dog Food,P62005VO2X,6kg,70.74,80.0,7,74.46
02/15/2023, 14:55:45,Eukanuba,Senior Medium Breed Dry Dog Food,eukanuba-senior-medium-breed-dry-dog-food,Eukanuba Senior Medium Breed Dry Dog Food,P62109,15kg,102.6,145.0,26,107.99
02/15/2023, 14:55:45,Ziwi,Peak Air Dried Mackerel And Lamb Recipie Dry Dog Food,ziwi-peak-air-dried-mackerel-and-lamb-recipie-dry-dog-food,Ziwi Peak Air Dried Mackerel And Lamb Recipie Dry Dog Food,ZW9421016594153,454g,39.99,50.0,20,39.99
02/15/2023, 14:55:45,Ziwi,Peak Air Dried Mackerel And Lamb Recipie Dry Dog Food,ziwi-peak-air-dried-mackerel-and-lamb-recipie-dry-dog-food,Ziwi Peak Air Dried Mackerel And Lamb Recipie Dry Dog Food,ZW9421016594139,1kg,79.99,95.0,16,79.99
02/15/2023, 14:55:45,Ziwi,Peak Air Dried Mackerel And Lamb Recipie Dry Dog Food,ziwi-peak-air-dried-mackerel-and-lamb-recipie-dry-dog-food,Ziwi Peak Air Dried Mackerel And Lamb Recipie Dry Dog Food,ZW9421016594115,2.5kg,172.99,192.0,10,172.99
02/15/2023, 14:55:45,Ziwi,Peak Air Dried Mackerel And Lamb Recipie Dry Dog Food,ziwi-peak-air-dried-mackerel-and-lamb-recipie-dry-dog-food,Ziwi Peak Air Dried Mackerel And Lamb Recipie Dry Dog Food,ZW9421016595648,4kg,255.99,299.0,14,255.99
02/15/2023, 14:55:45,Ziwi,Peak Air Dried Mackerel And Lamb Recipie Dry Dog Food,ziwi-peak-air-dried-mackerel-and-lamb-recipie-dry-dog-food,Ziwi Peak Air Dried Mackerel And Lamb Recipie Dry Dog Food,ZW9421016595648VO2X,2 x 4kg,501.74,598.0,16,501.74
02/15/2023, 14:55:45,Advance,Retrievers Adult Dry Dog Food Chicken And Salmon With Rice,advance-retrievers-adult-dry-dog-food-chicken-and-salmon-with-rice,Advance Retrievers Adult Dry Dog Food Chicken And Salmon With Rice,M383695,7kg,59.85,82.99,24,62.99
02/15/2023, 14:55:45,Advance,Retrievers Adult Dry Dog Food Chicken And Salmon With Rice,advance-retrievers-adult-dry-dog-food-chicken-and-salmon-with-rice,Advance Retrievers Adult Dry Dog Food Chicken And Salmon With Rice,M383699,13kg,111.15,150.0,22,116.99
02/15/2023, 14:55:45,Advance,Retrievers Adult Dry Dog Food Chicken And Salmon With Rice,advance-retrievers-adult-dry-dog-food-chicken-and-salmon-with-rice,Advance Retrievers Adult Dry Dog Food Chicken And Salmon With Rice,M383695VO3X,21kg,153.74,248.97,35,161.83
02/15/2023, 14:55:45,Advance,Retrievers Adult Dry Dog Food Chicken And Salmon With Rice,advance-retrievers-adult-dry-dog-food-chicken-and-salmon-with-rice,Advance Retrievers Adult Dry Dog Food Chicken And Salmon With Rice,M383699VO2X,2 x 13kg,229.3,300.0,24,229.3
02/15/2023, 14:55:45,Pro Plan,Adult Essential Health Large Breed Chicken Dry Dog Food,pro-plan-adult-essential-health-large-breed-chicken-dry-dog-food,Pro Plan Adult Essential Health Large Breed Chicken Dry Dog Food,N12391069,2.5kg,22.8,40.5,41,23.99
02/15/2023, 14:55:45,Pro Plan,Adult Essential Health Large Breed Chicken Dry Dog Food,pro-plan-adult-essential-health-large-breed-chicken-dry-dog-food,Pro Plan Adult Essential Health Large Breed Chicken Dry Dog Food,N12391069VO2X,2 x 2.5kg,47.02,81.0,42,47.02
02/15/2023, 14:55:45,Pro Plan,Adult Essential Health Large Breed Chicken Dry Dog Food,pro-plan-adult-essential-health-large-breed-chicken-dry-dog-food,Pro Plan Adult Essential Health Large Breed Chicken Dry Dog Food,N12391069MS,4 x 2.5kg,121.57,162.0,21,127.96
02/15/2023, 14:55:45,Pro Plan,Adult Essential Health Large Breed Chicken Dry Dog Food,pro-plan-adult-essential-health-large-breed-chicken-dry-dog-food,Pro Plan Adult Essential Health Large Breed Chicken Dry Dog Food,N12391068,15kg,101.07,154.99,31,106.38
02/15/2023, 14:55:45,Supercoat,Smartblend Dry Dog Food Adult Sensitive Fish,supercoat-smartblend-dry-dog-food-adult-sensitive-fish,Supercoat Smartblend Dry Dog Food Adult Sensitive Fish,NSC12508721,2.6kg,15.68,16.5,0,16.5
02/15/2023, 14:55:45,Supercoat,Smartblend Dry Dog Food Adult Sensitive Fish,supercoat-smartblend-dry-dog-food-adult-sensitive-fish,Supercoat Smartblend Dry Dog Food Adult Sensitive Fish,NSC12508721MS,4 x 2.6kg,62.7,66.0,0,66.0
02/15/2023, 14:55:45,Supercoat,Smartblend Dry Dog Food Adult Sensitive Fish,supercoat-smartblend-dry-dog-food-adult-sensitive-fish,Supercoat Smartblend Dry Dog Food Adult Sensitive Fish,N12508769,15kg,66.5,79.0,11,70.0
02/15/2023, 14:55:45,Supercoat,Smartblend Dry Dog Food Adult Sensitive Fish,supercoat-smartblend-dry-dog-food-adult-sensitive-fish,Supercoat Smartblend Dry Dog Food Adult Sensitive Fish,N12508769VO2X,2 x 15kg,137.2,158.0,13,137.2
02/15/2023, 14:55:45,Black Hawk,Grain Free Dry Dog Food Adult Kangaroo,black-hawk-grain-free-dry-dog-food-adult-kangaroo,Black Hawk Grain Free Dry Dog Food Adult Kangaroo,BH00335,2.5kg,39.9,48.99,14,41.99
02/15/2023, 14:55:45,Black Hawk,Grain Free Dry Dog Food Adult Kangaroo,black-hawk-grain-free-dry-dog-food-adult-kangaroo,Black Hawk Grain Free Dry Dog Food Adult Kangaroo,BH00336,7kg,89.16,104.99,11,93.85
02/15/2023, 14:55:45,Black Hawk,Grain Free Dry Dog Food Adult Kangaroo,black-hawk-grain-free-dry-dog-food-adult-kangaroo,Black Hawk Grain Free Dry Dog Food Adult Kangaroo,BH00336V02X,14kg,114.0,209.98,43,120.0
02/15/2023, 14:55:45,Black Hawk,Grain Free Dry Dog Food Adult Kangaroo,black-hawk-grain-free-dry-dog-food-adult-kangaroo,Black Hawk Grain Free Dry Dog Food Adult Kangaroo,BH00337,15kg,147.25,182.99,15,154.99
02/15/2023, 14:55:45,Black Hawk,Grain Free Dry Dog Food Adult Kangaroo,black-hawk-grain-free-dry-dog-food-adult-kangaroo,Black Hawk Grain Free Dry Dog Food Adult Kangaroo,BH00335VO4X,10kg,151.59,195.96,19,159.56
02/15/2023, 14:55:45,Hills Science Diet,Adult Small Bites Dry Dog Food,hills-science-diet-adult-small-bites-dry-dog-food,Hills Science Diet Adult Small Bites Dry Dog Food,10323HGX,2kg,22.18,31.5,26,23.34
02/15/2023, 14:55:45,Hills Science Diet,Adult Small Bites Dry Dog Food,hills-science-diet-adult-small-bites-dry-dog-food,Hills Science Diet Adult Small Bites Dry Dog Food,H7023,3 kg,33.21,41.5,16,34.95
02/15/2023, 14:55:45,Hills Science Diet,Adult Small Bites Dry Dog Food,hills-science-diet-adult-small-bites-dry-dog-food,Hills Science Diet Adult Small Bites Dry Dog Food,H7023MS,4 x 3 kg,33.21,41.5,16,34.95
02/15/2023, 14:55:45,Hills Science Diet,Adult Small Bites Dry Dog Food,hills-science-diet-adult-small-bites-dry-dog-food,Hills Science Diet Adult Small Bites Dry Dog Food,H10323HG,2kg,25.72,42.0,36,27.07
02/15/2023, 14:55:45,Hills Science Diet,Adult Small Bites Dry Dog Food,hills-science-diet-adult-small-bites-dry-dog-food,Hills Science Diet Adult Small Bites Dry Dog Food,H10323HGVO2X,2 x 2kg,71.91,84.0,14,71.91
02/15/2023, 14:55:45,Hills Science Diet,Adult Small Bites Dry Dog Food,hills-science-diet-adult-small-bites-dry-dog-food,Hills Science Diet Adult Small Bites Dry Dog Food,H7022,7.5 kg,69.31,91.5,20,72.95
02/15/2023, 14:55:45,Hills Science Diet,Adult Small Bites Dry Dog Food,hills-science-diet-adult-small-bites-dry-dog-food,Hills Science Diet Adult Small Bites Dry Dog Food,10325HG,8kg,71.34,99.99,25,75.09
02/15/2023, 14:55:45,Hills Science Diet,Adult Small Bites Dry Dog Food,hills-science-diet-adult-small-bites-dry-dog-food,Hills Science Diet Adult Small Bites Dry Dog Food,H603798,6.8kg,92.15,120.0,19,96.99
02/15/2023, 14:55:45,Hills Science Diet,Adult Small Bites Dry Dog Food,hills-science-diet-adult-small-bites-dry-dog-food,Hills Science Diet Adult Small Bites Dry Dog Food,10323HG,4 x 2kg,106.21,126.0,11,111.8
02/15/2023, 14:55:45,Hills Science Diet,Adult Small Bites Dry Dog Food,hills-science-diet-adult-small-bites-dry-dog-food,Hills Science Diet Adult Small Bites Dry Dog Food,H10323HGMS,4 x 2kg,138.7,168.0,13,146.0
02/15/2023, 14:55:45,Hills Science Diet,Adult Small Bites Dry Dog Food,hills-science-diet-adult-small-bites-dry-dog-food,Hills Science Diet Adult Small Bites Dry Dog Food,H603798VO2X,2 x 6.8kg,192.06,240.0,20,192.06
02/15/2023, 14:55:45,Royal Canin,French Bulldog Adult Dry Dog Food,royal-canin-french-bulldog-adult-dry-dog-food,Royal Canin French Bulldog Adult Dry Dog Food,RC18899,3kg,39.65,49.0,15,41.73
02/15/2023, 14:55:45,Royal Canin,French Bulldog Adult Dry Dog Food,royal-canin-french-bulldog-adult-dry-dog-food,Royal Canin French Bulldog Adult Dry Dog Food,RC18899VO2X,6kg,72.16,75.95,0,75.95
02/15/2023, 14:55:45,Royal Canin,French Bulldog Adult Dry Dog Food,royal-canin-french-bulldog-adult-dry-dog-food,Royal Canin French Bulldog Adult Dry Dog Food,RC22040,9kg,85.9,122.0,26,90.42
02/15/2023, 14:55:45,Eukanuba,Puppy Large Breed Dry Dog Food,eukanuba-puppy-large-breed-dry-dog-food,Eukanuba Puppy Large Breed Dry Dog Food,P04090,680 g,8.51,29.95,70,8.95
02/15/2023, 14:55:45,Eukanuba,Puppy Large Breed Dry Dog Food,eukanuba-puppy-large-breed-dry-dog-food,Eukanuba Puppy Large Breed Dry Dog Food,P03984,2.27 kg,23.71,24.95,0,24.95
02/15/2023, 14:55:45,Eukanuba,Puppy Large Breed Dry Dog Food,eukanuba-puppy-large-breed-dry-dog-food,Eukanuba Puppy Large Breed Dry Dog Food,P20237MS,4 x 3kg,31.31,148.0,78,32.95
02/15/2023, 14:55:45,Eukanuba,Puppy Large Breed Dry Dog Food,eukanuba-puppy-large-breed-dry-dog-food,Eukanuba Puppy Large Breed Dry Dog Food,P20237,3kg,39.42,45.0,8,41.49
02/15/2023, 14:55:45,Eukanuba,Puppy Large Breed Dry Dog Food,eukanuba-puppy-large-breed-dry-dog-food,Eukanuba Puppy Large Breed Dry Dog Food,P04226,7.5 kg,60.76,63.95,0,63.95
02/15/2023, 14:55:45,Eukanuba,Puppy Large Breed Dry Dog Food,eukanuba-puppy-large-breed-dry-dog-food,Eukanuba Puppy Large Breed Dry Dog Food,M342207,7.5kg,62.7,79.75,17,66.0
02/15/2023, 14:55:45,Eukanuba,Puppy Large Breed Dry Dog Food,eukanuba-puppy-large-breed-dry-dog-food,Eukanuba Puppy Large Breed Dry Dog Food,P20237VO2X,2 x 3kg,73.21,90.0,19,73.21
02/15/2023, 14:55:45,Eukanuba,Puppy Large Breed Dry Dog Food,eukanuba-puppy-large-breed-dry-dog-food,Eukanuba Puppy Large Breed Dry Dog Food,P87509,9kg,80.71,95.95,11,84.95
02/15/2023, 14:55:45,Eukanuba,Puppy Large Breed Dry Dog Food,eukanuba-puppy-large-breed-dry-dog-food,Eukanuba Puppy Large Breed Dry Dog Food,P04227,15 kg,94.01,124.95,21,98.95
02/15/2023, 14:55:45,Eukanuba,Puppy Large Breed Dry Dog Food,eukanuba-puppy-large-breed-dry-dog-food,Eukanuba Puppy Large Breed Dry Dog Food,P20291,15kg,109.25,155.0,26,114.99
02/15/2023, 14:55:45,Eukanuba,Puppy Large Breed Dry Dog Food,eukanuba-puppy-large-breed-dry-dog-food,Eukanuba Puppy Large Breed Dry Dog Food,P20226,18 kg,113.96,134.95,11,119.95
02/15/2023, 14:55:45,Eukanuba,Puppy Large Breed Dry Dog Food,eukanuba-puppy-large-breed-dry-dog-food,Eukanuba Puppy Large Breed Dry Dog Food,80203221,19.97 kg,132.01,138.95,0,138.95
02/15/2023, 14:55:45,Eukanuba,Puppy Large Breed Dry Dog Food,eukanuba-puppy-large-breed-dry-dog-food,Eukanuba Puppy Large Breed Dry Dog Food,P20291VO2X,2 x 15kg,225.38,310.0,27,225.38
02/15/2023, 14:55:45,Meals For Mutts,Grain Free Dry Dog Food Large Breed Puppy Turkey And Chicken,meals-for-mutts-grain-free-dry-dog-food-large-breed-puppy-turkey-and-chicken,Meals For Mutts Grain Free Dry Dog Food Large Breed Puppy Turkey And Chicken,M5199,2.5kg,38.96,41.99,7,38.96
02/15/2023, 14:55:45,Meals For Mutts,Grain Free Dry Dog Food Large Breed Puppy Turkey And Chicken,meals-for-mutts-grain-free-dry-dog-food-large-breed-puppy-turkey-and-chicken,Meals For Mutts Grain Free Dry Dog Food Large Breed Puppy Turkey And Chicken,M5199VO2X,2 x 2.5kg,76.36,83.98,9,76.36
02/15/2023, 14:55:45,Meals For Mutts,Grain Free Dry Dog Food Large Breed Puppy Turkey And Chicken,meals-for-mutts-grain-free-dry-dog-food-large-breed-puppy-turkey-and-chicken,Meals For Mutts Grain Free Dry Dog Food Large Breed Puppy Turkey And Chicken,M5262,9kg,85.62,94.99,10,85.62
02/15/2023, 14:55:45,Meals For Mutts,Grain Free Dry Dog Food Large Breed Puppy Turkey And Chicken,meals-for-mutts-grain-free-dry-dog-food-large-breed-puppy-turkey-and-chicken,Meals For Mutts Grain Free Dry Dog Food Large Breed Puppy Turkey And Chicken,M5263,20kg,168.32,184.99,9,168.32
02/15/2023, 14:55:45,Royal Canin,Beagle Adult Dry Dog Food,royal-canin-beagle-adult-dry-dog-food,Royal Canin Beagle Adult Dry Dog Food,RC19780,3 kg,38.7,49.0,17,40.73
02/15/2023, 14:55:45,Royal Canin,Beagle Adult Dry Dog Food,royal-canin-beagle-adult-dry-dog-food,Royal Canin Beagle Adult Dry Dog Food,RC19780VO2X,6kg,66.46,69.95,0,69.95
02/15/2023, 14:55:45,Royal Canin,Beagle Adult Dry Dog Food,royal-canin-beagle-adult-dry-dog-food,Royal Canin Beagle Adult Dry Dog Food,RC19781,12kg,116.71,165.0,26,122.85
02/15/2023, 14:55:45,Canidae,All Life Stages,canidae-all-life-stages,Canidae All Life Stages,640461010059,2.27kg,29.41,33.95,9,30.95
02/15/2023, 14:55:45,Canidae,All Life Stages,canidae-all-life-stages,Canidae All Life Stages,640461010158,6.8kg,56.01,64.95,9,58.95
02/15/2023, 14:55:45,Canidae,All Life Stages,canidae-all-life-stages,Canidae All Life Stages,640461010356,15.9 kg,81.66,114.95,25,85.95
02/15/2023, 14:55:45,Canidae,All Life Stages,canidae-all-life-stages,Canidae All Life Stages,DCLSCTLF136,13.6kg,73.46,129.99,41,77.32
02/15/2023, 14:55:45,Canidae,All Life Stages,canidae-all-life-stages,Canidae All Life Stages,640461010448,20kg,151.52,159.49,0,159.49
02/15/2023, 14:55:45,Zignature,Grain Free Zssential Formula Dry Dog Food,zignature-grain-free-zssential-formula-dry-dog-food,Zignature Grain Free Zssential Formula Dry Dog Food,Z31167,1.8kg,18.36,20.4,0,20.4
02/15/2023, 14:55:45,Zignature,Grain Free Zssential Formula Dry Dog Food,zignature-grain-free-zssential-formula-dry-dog-food,Zignature Grain Free Zssential Formula Dry Dog Food,Z31167VO2X,3.6kg,36.72,40.8,0,40.8
02/15/2023, 14:55:45,Zignature,Grain Free Zssential Formula Dry Dog Food,zignature-grain-free-zssential-formula-dry-dog-food,Zignature Grain Free Zssential Formula Dry Dog Food,Z31181,11.3kg,89.1,99.0,0,99.0
02/15/2023, 14:55:45,Zignature,Grain Free Zssential Formula Dry Dog Food,zignature-grain-free-zssential-formula-dry-dog-food,Zignature Grain Free Zssential Formula Dry Dog Food,Z31167MS,6 x 1.8kg,110.16,122.4,0,122.4
02/15/2023, 14:55:45,Royal Canin,Maxi Light Weight Care Dry Dog Food,royal-canin-maxi-light-weight-care-dry-dog-food,Royal Canin Maxi Light Weight Care Dry Dog Food,RC16759,3 kg,43.66,51.95,12,45.95
02/15/2023, 14:55:45,Royal Canin,Maxi Light Weight Care Dry Dog Food,royal-canin-maxi-light-weight-care-dry-dog-food,Royal Canin Maxi Light Weight Care Dry Dog Food,RC40895,DNU 15 kg,99.71,128.95,19,104.95
02/15/2023, 14:55:45,Royal Canin,Maxi Light Weight Care Dry Dog Food,royal-canin-maxi-light-weight-care-dry-dog-food,Royal Canin Maxi Light Weight Care Dry Dog Food,RC27189,10kg,106.4,130.0,14,111.99
02/15/2023, 14:55:45,Royal Canin,Maxi Light Weight Care Dry Dog Food,royal-canin-maxi-light-weight-care-dry-dog-food,Royal Canin Maxi Light Weight Care Dry Dog Food,RC18616,13kg,111.22,147.99,21,117.07
02/15/2023, 14:55:45,Royal Canin,Maxi Light Weight Care Dry Dog Food,royal-canin-maxi-light-weight-care-dry-dog-food,Royal Canin Maxi Light Weight Care Dry Dog Food,RC30536,12kg,114.0,168.0,29,119.99
02/15/2023, 14:55:45,K9 Natural,Lamb Feast Grain Free Freeze Dried Dog Food,k9-natural-lamb-feast-grain-free-freeze-dried-dog-food,K9 Natural Lamb Feast Grain Free Freeze Dried Dog Food,9421900779215,500g,37.14,43.99,11,39.09
02/15/2023, 14:55:45,K9 Natural,Lamb Feast Grain Free Freeze Dried Dog Food,k9-natural-lamb-feast-grain-free-freeze-dried-dog-food,K9 Natural Lamb Feast Grain Free Freeze Dried Dog Food,9421900779147,1.8kg,108.2,129.99,12,113.89
02/15/2023, 14:55:45,K9 Natural,Lamb Feast Grain Free Freeze Dried Dog Food,k9-natural-lamb-feast-grain-free-freeze-dried-dog-food,K9 Natural Lamb Feast Grain Free Freeze Dried Dog Food,9421900779130,3.6kg,185.72,229.99,15,195.49
02/15/2023, 14:55:45,Ziwi,Peak Air Dried Beef Recipie Dry Dog Food,ziwi-peak-air-dried-beef-recipie-dry-dog-food,Ziwi Peak Air Dried Beef Recipie Dry Dog Food,ZW9421016593187,454g,35.99,45.5,21,35.99
02/15/2023, 14:55:45,Ziwi,Peak Air Dried Beef Recipie Dry Dog Food,ziwi-peak-air-dried-beef-recipie-dry-dog-food,Ziwi Peak Air Dried Beef Recipie Dry Dog Food,ZW9421016593170,1kg,72.99,83.5,13,72.99
02/15/2023, 14:55:45,Ziwi,Peak Air Dried Beef Recipie Dry Dog Food,ziwi-peak-air-dried-beef-recipie-dry-dog-food,Ziwi Peak Air Dried Beef Recipie Dry Dog Food,ZW9421016593163,2.5kg,159.99,177.0,10,159.99
02/15/2023, 14:55:45,Ziwi,Peak Air Dried Beef Recipie Dry Dog Food,ziwi-peak-air-dried-beef-recipie-dry-dog-food,Ziwi Peak Air Dried Beef Recipie Dry Dog Food,ZW9421016593989,4kg,249.99,279.0,10,249.99
02/15/2023, 14:55:45,Eukanuba,Premium Performance Sport Adult Dry Dog Food,eukanuba-premium-performance-sport-adult-dry-dog-food,Eukanuba Premium Performance Sport Adult Dry Dog Food,P81276,3 kg,31.31,36.95,11,32.95
02/15/2023, 14:55:45,Eukanuba,Premium Performance Sport Adult Dry Dog Food,eukanuba-premium-performance-sport-adult-dry-dog-food,Eukanuba Premium Performance Sport Adult Dry Dog Food,P81276MS,3 x 3 kg,31.31,36.95,11,32.95
02/15/2023, 14:55:45,Eukanuba,Premium Performance Sport Adult Dry Dog Food,eukanuba-premium-performance-sport-adult-dry-dog-food,Eukanuba Premium Performance Sport Adult Dry Dog Food,E350031,3kg,33.83,45.0,21,35.61
02/15/2023, 14:55:45,Eukanuba,Premium Performance Sport Adult Dry Dog Food,eukanuba-premium-performance-sport-adult-dry-dog-food,Eukanuba Premium Performance Sport Adult Dry Dog Food,M342197,3kg,35.15,40.0,8,37.0
02/15/2023, 14:55:45,Eukanuba,Premium Performance Sport Adult Dry Dog Food,eukanuba-premium-performance-sport-adult-dry-dog-food,Eukanuba Premium Performance Sport Adult Dry Dog Food,E350031VO2X,2 x 3kg,69.8,90.0,22,69.8
02/15/2023, 14:55:45,Eukanuba,Premium Performance Sport Adult Dry Dog Food,eukanuba-premium-performance-sport-adult-dry-dog-food,Eukanuba Premium Performance Sport Adult Dry Dog Food,M342197VO2X,6kg,70.3,80.0,8,74.0
02/15/2023, 14:55:45,Eukanuba,Premium Performance Sport Adult Dry Dog Food,eukanuba-premium-performance-sport-adult-dry-dog-food,Eukanuba Premium Performance Sport Adult Dry Dog Food,P81281,15kg,82.37,140.0,38,86.7
02/15/2023, 14:55:45,Eukanuba,Premium Performance Sport Adult Dry Dog Food,eukanuba-premium-performance-sport-adult-dry-dog-food,Eukanuba Premium Performance Sport Adult Dry Dog Food,E350033,15kg,117.8,165.0,25,123.99
02/15/2023, 14:55:45,Eukanuba,Premium Performance Sport Adult Dry Dog Food,eukanuba-premium-performance-sport-adult-dry-dog-food,Eukanuba Premium Performance Sport Adult Dry Dog Food,MS342197,4 x 3kg,140.6,160.0,8,148.0
02/15/2023, 14:55:45,Eukanuba,Premium Performance Sport Adult Dry Dog Food,eukanuba-premium-performance-sport-adult-dry-dog-food,Eukanuba Premium Performance Sport Adult Dry Dog Food,E350033VO2X,2 x 15kg,243.02,330.0,26,243.02
02/15/2023, 14:55:45,Hills Science Diet,Adult Perfect Digestion Dry Dog Food,hills-science-diet-adult-perfect-digestion-dry-dog-food,Hills Science Diet Adult Perfect Digestion Dry Dog Food,H606857,1.59kg,35.86,45.0,16,37.74
02/15/2023, 14:55:45,Hills Science Diet,Adult Perfect Digestion Dry Dog Food,hills-science-diet-adult-perfect-digestion-dry-dog-food,Hills Science Diet Adult Perfect Digestion Dry Dog Food,H606857VO2X,2 x 1.59kg,73.97,90.0,18,73.97
02/15/2023, 14:55:45,Hills Science Diet,Adult Perfect Digestion Dry Dog Food,hills-science-diet-adult-perfect-digestion-dry-dog-food,Hills Science Diet Adult Perfect Digestion Dry Dog Food,H606857VO3X,3 x 1.59kg,110.95,135.0,18,110.95
02/15/2023, 14:55:45,Hills Science Diet,Adult Perfect Digestion Dry Dog Food,hills-science-diet-adult-perfect-digestion-dry-dog-food,Hills Science Diet Adult Perfect Digestion Dry Dog Food,H606858,9.98kg,124.45,168.0,22,130.99
02/15/2023, 14:55:45,Hills Science Diet,Adult Perfect Digestion Dry Dog Food,hills-science-diet-adult-perfect-digestion-dry-dog-food,Hills Science Diet Adult Perfect Digestion Dry Dog Food,H606857VO4X,4 x 1.59kg,147.94,180.0,18,147.94
02/15/2023, 14:55:45,Hills Science Diet,Adult Perfect Digestion Dry Dog Food,hills-science-diet-adult-perfect-digestion-dry-dog-food,Hills Science Diet Adult Perfect Digestion Dry Dog Food,H606857MS,6 x 1.59kg,227.95,270.0,11,239.94
