Scraped_Date,Scraped_Time,product_name,handle,brand,product_id,sku,barcode,size,price,availability
02/08/2023, 16:40:42,XP3020 Extra Premium Adult Dry Dog Food,xp3020-extra-premium-adult-dry-dog-food,XP3020,6696198209672,100000004722,9327975040697,20kg,173.00,Available
02/08/2023, 16:40:42,Cherish Amazing Adult Dog Food,cherish-amazing-adult-dog-food,CHERISH,6686656528520,100000023384,9327556000027,3kg,31.64,Available
02/08/2023, 16:40:42,Cherish Amazing Adult Dog Food,cherish-amazing-adult-dog-food,CHERISH,6686656528520,100000023388,9327556000089,8kg,75.83,Available
02/08/2023, 16:40:42,Cherish Amazing Adult Dog Food,cherish-amazing-adult-dog-food,CHERISH,6686656528520,100000023391,9327556000249,15kg,127.00,Available
02/08/2023, 16:40:42,Pro Plan Healthy Growth &amp; Development Medium Puppy Dry Dog Food,pro-plan-healthy-growth-development-medium-puppy-dry-dog-food,Pro Plan,6662137610376,100000012185,9300605125117,2.50kg,48.58,Available
02/08/2023, 16:40:42,Pro Plan Healthy Growth &amp; Development Medium Puppy Dry Dog Food,pro-plan-healthy-growth-development-medium-puppy-dry-dog-food,Pro Plan,6662137610376,100000012188,9300605125162,15kg,173.00,Available
02/08/2023, 16:40:42,K9 Natural Chicken Feast Wet Dog Food,k9-natural-grain-free-chicken-wet-dog-food,K9 Natural,6662107005064,122729000002,9421904014411,370g,7.98,Available
02/08/2023, 16:40:42,K9 Natural Chicken Feast Wet Dog Food,k9-natural-grain-free-chicken-wet-dog-food,K9 Natural,6662107005064,122729000006,9421904014459,170g,5.50,Available
02/08/2023, 16:40:42,Balanced Life Kangaroo for Dogs,balanced-life-kangaroo-for-dogs,BALANCED LIFE,6661870289032,122736000005,9323961007019,1kg,51.74,Available
02/08/2023, 16:40:42,Balanced Life Kangaroo for Dogs,balanced-life-kangaroo-for-dogs,BALANCED LIFE,6661870289032,122736000006,9323961008702,3.5kg,152.00,Available
02/08/2023, 16:40:42,Pro Plan Essential Health Medium Adult Dry Dog Food,pro-plan-essential-health-medium-adult-dry-dog-food,Pro Plan,6661693177992,100000012190,9300605125209,2.50kg,48.58,Available
02/08/2023, 16:40:42,Pro Plan Essential Health Medium Adult Dry Dog Food,pro-plan-essential-health-medium-adult-dry-dog-food,Pro Plan,6661693177992,100000012191,9300605125230,15kg,173.00,Available
02/08/2023, 16:40:42,Balanced Life Enhanced Kangaroo,balanced-life-enhanced-kangaroo,BALANCED LIFE,6661449351304,100000014927,9323961000096,9kg,149.00,Available
02/08/2023, 16:40:42,Balanced Life Enhanced Kangaroo,balanced-life-enhanced-kangaroo,BALANCED LIFE,6661449351304,100000014928,9323961000102,2.50kg,46.96,Available
02/08/2023, 16:40:42,Hill's Prescription Diet W/D Multi Benefit Dry Dog Food,hills-prescription-diet-w-d-multi-benefit-dry-dog-food,Hill's VET,6661369790600,123011000002,052742860206,12.5kg,232.00,Available
02/08/2023, 16:40:42,Hill's Prescription Diet W/D Multi Benefit Dry Dog Food,hills-prescription-diet-w-d-multi-benefit-dry-dog-food,Hill's VET,6661369790600,133211000009,052742867106,3.85kg,99.98,Available
02/08/2023, 16:40:42,"Optimum Small Breed Adult Chicken, Vegetables &amp; Rice Dry Dog Food",optimum-small-breed-adult-chicken-vegetables-rice-dry-dog-food,Optimum,6660964057224,122013000173,9334214027333,15kg,66.55,Available
02/08/2023, 16:40:42,"Optimum Small Breed Adult Chicken, Vegetables &amp; Rice Dry Dog Food",optimum-small-breed-adult-chicken-vegetables-rice-dry-dog-food,Optimum,6660964057224,122013000180,9334214019482,3kg,23.20,Available
02/08/2023, 16:40:42,Hill's Science Diet Sensitive Stomach &amp; Skin Adult Dry Dog Food,hills-science-diet-sensitive-stomach-skin-adult-dry-dog-food,Hill's Science Diet,6660958355592,100000012209,052742057545,1.81kg,43.50,Available
02/08/2023, 16:40:42,Hill's Science Diet Sensitive Stomach &amp; Skin Adult Dry Dog Food,hills-science-diet-sensitive-stomach-skin-adult-dry-dog-food,Hill's Science Diet,6660958355592,100000012215,052742020983,12kg,169.00,Available
02/08/2023, 16:40:42,Hill's Prescription Diet Metabolic Plus Mobility Dry Dog Food,hills-prescription-diet-metabolic-plus-mobility-dry-dog-food,Hill's VET,6660836688008,100000014891,052742022536,3.56kg,100.00,Out of Stock
02/08/2023, 16:40:42,Hill's Prescription Diet Metabolic Plus Mobility Dry Dog Food,hills-prescription-diet-metabolic-plus-mobility-dry-dog-food,Hill's VET,6660836688008,123011000114,052742000718,10.8kg,221.00,Out of Stock
02/08/2023, 16:40:42,Hill's Science Diet Small Paws Adult Dry Dog Food,hills-science-diet-small-paws-adult-dry-dog-food,Hill's Science Diet,6660833214600,100000012212,052742020877,1.5kg,37.98,Out of Stock
02/08/2023, 16:40:42,Hill's Science Diet Small Paws Adult Dry Dog Food,hills-science-diet-small-paws-adult-dry-dog-food,Hill's Science Diet,6660833214600,122718000066,052742909707,7.03kg,123.00,Out of Stock
02/08/2023, 16:40:42,Glow Adult Large Breed Australian Chicken Dry Dog Food,glow-adult-large-breed-australian-chicken,Glow,7137334952072,100000103814,9392596015812,3kg,31.48,Available
02/08/2023, 16:40:42,Glow Adult Large Breed Australian Chicken Dry Dog Food,glow-adult-large-breed-australian-chicken,Glow,7137334952072,100000103815,9392596015836,10kg,73.48,Available
02/08/2023, 16:40:42,Prime100 SPD Air Dried Kangaroo &amp; Pumpkin Adult Dog Food,prime100-skd-air-kangaroo-and-pumpkin-dry-dog-food,SPD Air,6835889832072,100000060288,9340710001838,2.2kg,170.00,Available
02/08/2023, 16:40:42,Prime100 SPD Air Dried Kangaroo &amp; Pumpkin Adult Dog Food,prime100-skd-air-kangaroo-and-pumpkin-dry-dog-food,SPD Air,6835889832072,100000060292,9340710001876,600g,53.96,Available
02/08/2023, 16:40:42,Prime100 SPD Air Dried Lamb and Rosemary Dry Dog Food,prime100-spd-air-lamb-and-rosemary-dry-dog-food,SPD Air,6835887931528,100000060290,9340710001852,2.2kg,139.00,Available
02/08/2023, 16:40:42,Prime100 SPD Air Dried Lamb and Rosemary Dry Dog Food,prime100-spd-air-lamb-and-rosemary-dry-dog-food,SPD Air,6835887931528,100000060294,9340710001890,600g,45.97,Available
02/08/2023, 16:40:42,Pure Life Natural Boost Adult Chicken Freeze Dried Dog Food,pure-life-natural-boost-adult-chicken-freeze-dried-dog-food,Pure Life,6765914751112,100000076311,9343053002029,8kg,123.99,Available
02/08/2023, 16:40:42,Pure Life Natural Boost Adult Chicken Freeze Dried Dog Food,pure-life-natural-boost-adult-chicken-freeze-dried-dog-food,Pure Life,6765914751112,100000076312,9343053002036,1.8kg,35.99,Available
02/08/2023, 16:40:42,Healthy Everyday Pets Ocean Fish Dry Dog Food,healthy-everyday-pets-ocean-fish-dry-dog-food,HEALTHY EVERYDAY PETS,6662175260808,100000040422,9353268000628,3kg,47.24,Available
02/08/2023, 16:40:42,Healthy Everyday Pets Ocean Fish Dry Dog Food,healthy-everyday-pets-ocean-fish-dry-dog-food,HEALTHY EVERYDAY PETS,6662175260808,100000040423,9353268000642,12kg,139.99,Available
02/08/2023, 16:40:42,Advance Small Breed Adult Turkey with Rice Dry Dog Food,advance-toy-small-breed-adult-turkey-dry-dog-food,Advance,6661820350600,100000004150,9334214045917,3kg,46.60,Available
02/08/2023, 16:40:42,Advance Small Breed Adult Turkey with Rice Dry Dog Food,advance-toy-small-breed-adult-turkey-dry-dog-food,Advance,6661820350600,100000004154,9334214045979,8kg,102.00,Available
02/08/2023, 16:40:42,Advance Toy &amp; Small Breed Adult Lamb Dry Dog Food,advance-toy-small-breed-adult-lamb-dry-dog-food,Advance,6661414551688,122711000022,9334214024349,3kg,46.60,Available
02/08/2023, 16:40:42,Advance Toy &amp; Small Breed Adult Lamb Dry Dog Food,advance-toy-small-breed-adult-lamb-dry-dog-food,Advance,6661414551688,122711000023,9334214024141,8kg,102.00,Available
02/08/2023, 16:40:42,Advance Adult Small Breed Chicken with Rice Dry Dog Food,advance-toy-small-breed-adult-chicken-dry-dog-food,Advance,6660956979336,100000004151,9334214045931,3kg,46.60,Available
02/08/2023, 16:40:42,Advance Adult Small Breed Chicken with Rice Dry Dog Food,advance-toy-small-breed-adult-chicken-dry-dog-food,Advance,6660956979336,100000004155,9334214045986,8kg,102.00,Available
02/08/2023, 16:40:42,Savourlife Grain Free Australian Kangaroo &amp; Chicken Dry Dog Food,savourlife-grain-free-australian-kangaroo-chicken-dry-dog-food,Savourlife,7216311697544,100000019332,9347810000525,2.50kg,40.98,Available
02/08/2023, 16:40:42,Savourlife Grain Free Australian Kangaroo &amp; Chicken Dry Dog Food,savourlife-grain-free-australian-kangaroo-chicken-dry-dog-food,Savourlife,7216311697544,100000019333,9347810000532,10kg,124.00,Available
02/08/2023, 16:40:42,Glow Puppy Large Breed Australian Chicken Dry Dog Food,glow-puppy-large-breed-australian-chicken,Glow,7137330593928,100000014705,9332596028740,3kg,31.48,Available
02/08/2023, 16:40:42,Glow Puppy Large Breed Australian Chicken Dry Dog Food,glow-puppy-large-breed-australian-chicken,Glow,7137330593928,100000104392,9392596015416,10kg,73.48,Available
02/08/2023, 16:40:42,Royal Canin Veterinary Neutered Adult Small Dog Dry Food,royal-canin-veterinary-diet-neutered-satiety-balance-dry-cat-food-3-5kg,Royal Canin VET,6875328020616,123012000053,3182550761765,1.5kg,35.98,Available
02/08/2023, 16:40:42,Royal Canin Veterinary Neutered Adult Small Dog Dry Food,royal-canin-veterinary-diet-neutered-satiety-balance-dry-cat-food-3-5kg,Royal Canin VET,6875328020616,100000076107,3182550799645,3.5kg,74.98,Available
02/08/2023, 16:40:42,Royal Canin Veterinary Neutered Adult Small Dog Dry Food,royal-canin-veterinary-diet-neutered-satiety-balance-dry-cat-food-3-5kg,Royal Canin VET,6875328020616,133212000026,3182550799652,8kg,142.00,Available
02/08/2023, 16:40:42,Prime100 SPD Air Dried Lamb Apple &amp; Blueberry Puppy Food,prime100-spd-air-puppy-lamb-apple-and-blueberry-dry-dog-food-600g,SPD Air,6835890356360,100000060296,9340710001913,600g,45.97,Available
02/08/2023, 16:40:42,Prime100 SPD Air Dried Lamb Apple &amp; Blueberry Puppy Food,prime100-spd-air-puppy-lamb-apple-and-blueberry-dry-dog-food-600g,SPD Air,6835890356360,100000063153,9340710001920,2.2kg,139.00,Available
02/08/2023, 16:40:42,Taste of the Wild Ancient Grains Ancient Wetlands Dry Dog Food,taste-of-the-wild-ancient-grains-ancient-wetlands-dry-dog-food,Taste of the Wild,6769454121096,100000057843,074198614530,2.27kg,41.05,Out of Stock
02/08/2023, 16:40:42,Taste of the Wild Ancient Grains Ancient Wetlands Dry Dog Food,taste-of-the-wild-ancient-grains-ancient-wetlands-dry-dog-food,Taste of the Wild,6769454121096,100000057844,074198614554,12.7kg,153.00,Out of Stock
02/08/2023, 16:40:42,Hill's Prescription Diet Derm Complete Environmental &amp; Food Sensitivities Dry Dog Food,hills-prescription-diet-derm-complete-environmental-food-sensitivities-dry-dog-food-10-8-kg,Hill's VET,6691535814792,100000053495,052742040134,10.8kg,220.00,Available
02/08/2023, 16:40:42,Hill's Prescription Diet Derm Complete Environmental &amp; Food Sensitivities Dry Dog Food,hills-prescription-diet-derm-complete-environmental-food-sensitivities-dry-dog-food-10-8-kg,Hill's VET,6691535814792,100000053496,052742040141,2.9kg,72.50,Available
02/08/2023, 16:40:42,Hill's Science Diet Oral Care Adult Chicken Dry Dog Food,hills-science-diet-oral-care-adult-chicken-dry-dog-food,Hill's Science Diet,6662330482824,122718000092,052742113708,2kg,45.98,Available
02/08/2023, 16:40:42,Hill's Science Diet Oral Care Adult Chicken Dry Dog Food,hills-science-diet-oral-care-adult-chicken-dry-dog-food,Hill's Science Diet,6662330482824,122718000093,052742113906,12kg,169.00,Available
02/08/2023, 16:40:42,Vets All Natural Complete Mix Puppy Cereal &amp; Grain Dry Dog Food,vets-all-natural-complete-mix-puppy-dry-dog-food,Vets All Natural,6661525799048,122726000013,9323961006616,1kg,22.47,Out of Stock
02/08/2023, 16:40:42,Vets All Natural Complete Mix Puppy Cereal &amp; Grain Dry Dog Food,vets-all-natural-complete-mix-puppy-dry-dog-food,Vets All Natural,6661525799048,122726000016,9323961006661,5kg,119.00,Out of Stock
02/08/2023, 16:40:42,Vets All Natural Complete Mix Puppy Cereal &amp; Grain Dry Dog Food,vets-all-natural-complete-mix-puppy-dry-dog-food,Vets All Natural,6661525799048,122726000027,9323961007255,15kg,210.00,Out of Stock
02/08/2023, 16:40:42,Eukanuba Small Breed Adult Chicken Dry Dog Food,eukanuba-small-breed-adult-dry-dog-food,Eukanuba,6661117182088,100000002079,3182550876759,15kg,145.00,Available
02/08/2023, 16:40:42,Eukanuba Small Breed Adult Chicken Dry Dog Food,eukanuba-small-breed-adult-dry-dog-food,Eukanuba,6661117182088,122717000010,9334214037455,3kg,43.79,Available
02/08/2023, 16:40:42,Royal Canin VET Hepatic Dry Dog Food,royal-canin-veterinary-diet-hepatic-adult-dry-dog-food,Royal Canin VET,6661035491464,123012000024,3182550771733,6kg,130.00,Out of Stock
02/08/2023, 16:40:42,Royal Canin VET Hepatic Dry Dog Food,royal-canin-veterinary-diet-hepatic-adult-dry-dog-food,Royal Canin VET,6661035491464,123012000028,3182550771719,1.5kg,40.98,Out of Stock
02/08/2023, 16:40:42,Royal Canin VET Dental Medium &amp; Large Adult Dry Dog Food,royal-canin-veterinary-diet-dental-adult-dry-dog-food,Royal Canin VET,6661035163784,123012000014,3182550723664,6kg,108.00,Available
02/08/2023, 16:40:42,Royal Canin VET Dental Medium &amp; Large Adult Dry Dog Food,royal-canin-veterinary-diet-dental-adult-dry-dog-food,Royal Canin VET,6661035163784,123012000026,3182550925310,13kg,210.00,Available
02/08/2023, 16:40:42,K9 Natural Grain Free Beef Dry Dog Food,k9-natural-grain-free-beef-dry-dog-food,K9 Natural,6660966318216,122729000018,9421900779123,1.8kg,130.00,Available
02/08/2023, 16:40:42,K9 Natural Grain Free Beef Dry Dog Food,k9-natural-grain-free-beef-dry-dog-food,K9 Natural,6660966318216,122729000019,9421900779154,500g,44.94,Available
02/08/2023, 16:40:42,K9 Natural Grain Free Beef Dry Dog Food,k9-natural-grain-free-beef-dry-dog-food,K9 Natural,6660966318216,122729000023,9421900779031,3.6kg,225.00,Available
02/08/2023, 16:40:42,Hill's Prescription Diet K/D Kidney Care Dry Dog Food,hills-prescription-diet-k-d-kidney-care-dry-dog-food,Hill's VET,6660945051784,123011000039,052742862101,3.85kg,101.00,Available
02/08/2023, 16:40:42,Hill's Prescription Diet K/D Kidney Care Dry Dog Food,hills-prescription-diet-k-d-kidney-care-dry-dog-food,Hill's VET,6660945051784,123011000075,052742862200,7.98kg,171.00,Available
02/08/2023, 16:40:42,Savourlife Grain Free Australian Chicken Dry Dog Food,savourlife-grain-free-australian-chicken-dry-dog-food,Savourlife,7216319561864,100000019330,9347810000501,2.50kg,46.98,Available
02/08/2023, 16:40:42,Savourlife Grain Free Australian Chicken Dry Dog Food,savourlife-grain-free-australian-chicken-dry-dog-food,Savourlife,7216319561864,100000019331,9347810000518,10kg,119.00,Available
02/08/2023, 16:40:42,Black Hawk Puppy Chicken &amp; Rice Small Breed Dog Food,black-hawk-puppy-chicken-rice-small-breed-dog-food,Black Hawk,6854676480136,100000059935,9312239049707,3kg,52.97,Available
02/08/2023, 16:40:42,Black Hawk Puppy Chicken &amp; Rice Small Breed Dog Food,black-hawk-puppy-chicken-rice-small-breed-dog-food,Black Hawk,6854676480136,100000059936,9312239049714,10kg,124.00,Available
02/08/2023, 16:40:42,Hill's Science Diet Perfect Weight Adult Small Bites Dry Dog Food,hills-science-diet-perfect-weight-adult-small-bites-dry-dog-food,Hill's Science Diet,6722599092360,100000052925,052742033112,1.81kg,43.50,Available
02/08/2023, 16:40:42,Hill's Science Diet Perfect Weight Adult Small Bites Dry Dog Food,hills-science-diet-perfect-weight-adult-small-bites-dry-dog-food,Hill's Science Diet,6722599092360,100000052926,052742033136,6.80kg,120.00,Available
02/08/2023, 16:40:42,Hill's Science Diet Perfect Digest Adult Large Breed Dry Dog Food,hills-science-diet-perfect-digest-large-breed-adult-dry-dog-food,Hill's Science Diet,6669816987784,100000052933,052742050980,5.44kg,113.00,Available
02/08/2023, 16:40:42,Hill's Science Diet Perfect Digest Adult Large Breed Dry Dog Food,hills-science-diet-perfect-digest-large-breed-adult-dry-dog-food,Hill's Science Diet,6669816987784,100000052938,052742051260,9.98kg,153.00,Available
02/08/2023, 16:40:42,Earthborn Holistic Coastal Catch Grain Free Fish Dry Dog Food,earthborn-holistic-coastal-catch-grain-free-fish-dry-dog-food-2-5kg,Earthborn,6661883396232,122716000018,034846720839,2.50kg,53.80,Available
02/08/2023, 16:40:42,Earthborn Holistic Coastal Catch Grain Free Fish Dry Dog Food,earthborn-holistic-coastal-catch-grain-free-fish-dry-dog-food-2-5kg,Earthborn,6661883396232,122716000028,034846720815,12kg,147.00,Available
02/08/2023, 16:40:42,Pro Plan Growth &amp; Development Large Puppy Dry Dog Food,pro-plan-growth-development-large-puppy-dry-dog-food,Pro Plan,6661868028040,100000012186,9300605125124,15kg,157.00,Out of Stock
02/08/2023, 16:40:42,Pro Plan Growth &amp; Development Large Puppy Dry Dog Food,pro-plan-growth-development-large-puppy-dry-dog-food,Pro Plan,6661868028040,100000012187,9300605125148,2.50kg,48.58,Out of Stock
02/08/2023, 16:40:42,Cherish Super 7+ Years Dog Food,cherish-super-7-years-dog-food,CHERISH,6661790302344,100000023385,9327556000058,3kg,31.64,Available
02/08/2023, 16:40:42,Cherish Super 7+ Years Dog Food,cherish-super-7-years-dog-food,CHERISH,6661790302344,100000023389,9327556000218,8kg,75.83,Available
02/08/2023, 16:40:42,Cherish Super 7+ Years Dog Food,cherish-super-7-years-dog-food,CHERISH,6661790302344,100000023392,9327556000409,15kg,127.00,Available
02/08/2023, 16:40:42,Savourlife Grain Free Adult Std Turkey Lean Dry Dog Food,savourlife-grain-free-adult-std-turkey-lean-dry-dog-food,Savourlife,7216320610440,100000019338,9347810000631,2.50kg,48.98,Available
02/08/2023, 16:40:42,Savourlife Grain Free Adult Std Turkey Lean Dry Dog Food,savourlife-grain-free-adult-std-turkey-lean-dry-dog-food,Savourlife,7216320610440,100000019339,9347810000648,10kg,124.00,Available
02/08/2023, 16:40:42,Ivory Coat Holistic Nutrition Large Breed Puppy Turkey &amp; Brown Rice Dry Dog Food,ivory-coat-holistic-nutrition-large-breed-puppy-turkey-brown-rice-dry-dog-food,IVORY COAT,6873252167816,100000014503,9348601003282,2.50kg,35.98,Out of Stock
02/08/2023, 16:40:42,Ivory Coat Holistic Nutrition Large Breed Puppy Turkey &amp; Brown Rice Dry Dog Food,ivory-coat-holistic-nutrition-large-breed-puppy-turkey-brown-rice-dry-dog-food,IVORY COAT,6873252167816,100000060230,9348601004616,15kg,110.00,Out of Stock
02/08/2023, 16:40:42,Ivory Coat Holistic Nutrition Adult Chicken &amp; Brown Rice Dry Dog Food,ivory-coat-holistic-nutrition-adult-chicken-brown-rice-dry-dog-food,IVORY COAT,6873251348616,100000014504,9348601003299,2.50kg,35.98,Available
02/08/2023, 16:40:42,Ivory Coat Holistic Nutrition Adult Chicken &amp; Brown Rice Dry Dog Food,ivory-coat-holistic-nutrition-adult-chicken-brown-rice-dry-dog-food,IVORY COAT,6873251348616,100000060224,9348601004555,15kg,110.00,Available
02/08/2023, 16:40:42,Black Hawk Puppy Chicken &amp; Rice Large Breed Dry Dog Food,black-hawk-puppy-chicken-rice-large-breed-dog-food,Black Hawk,6854673268872,100000059940,9312239049790,10kg,124.00,Out of Stock
02/08/2023, 16:40:42,Black Hawk Puppy Chicken &amp; Rice Large Breed Dry Dog Food,black-hawk-puppy-chicken-rice-large-breed-dog-food,Black Hawk,6854673268872,100000059941,9312239049806,20kg,185.00,Out of Stock
02/08/2023, 16:40:42,Black Hawk Puppy Chicken &amp; Rice Large Breed Dry Dog Food,black-hawk-puppy-chicken-rice-large-breed-dog-food,Black Hawk,6854673268872,100000079868,9312239049783,3kg,52.97,Out of Stock
02/08/2023, 16:40:42,Taste of the Wild High Prairie Dry Dog Food,taste-of-the-wild-high-prairie-dry-dog-food,Taste of the Wild,6769454088328,100000055305,074198614264,12.2kg,153.00,Out of Stock
02/08/2023, 16:40:42,Taste of the Wild High Prairie Dry Dog Food,taste-of-the-wild-high-prairie-dry-dog-food,Taste of the Wild,6769454088328,100000055320,074198612277,2kg,41.05,Out of Stock
02/08/2023, 16:40:42,Taste of the Wild High Prairie Dry Dog Food,taste-of-the-wild-high-prairie-dry-dog-food,Taste of the Wild,6769454088328,100000055321,074198614257,5.6kg,92.13,Out of Stock
02/08/2023, 16:40:42,Taste of the Wild High Prairie Dry Dog Food,taste-of-the-wild-high-prairie-dry-dog-food,Taste of the Wild,6769454088328,100000057847,074198615070,18.1kg,190.00,Out of Stock
02/08/2023, 16:40:42,Pure Life Natural Boost Adult Salmon Freeze Dried Dog Food,pure-life-natural-boost-adult-salmon-freeze-dried-dog-food,Pure Life,6765912621192,100000076309,9343053002005,8kg,123.99,Available
02/08/2023, 16:40:42,Pure Life Natural Boost Adult Salmon Freeze Dried Dog Food,pure-life-natural-boost-adult-salmon-freeze-dried-dog-food,Pure Life,6765912621192,100000076310,9343053002012,1.8kg,35.99,Available
02/08/2023, 16:40:42,Hill's Science Diet Adult Small Paws 7+ Dry Dog Food,hills-science-diet-small-paws-adult-seven-plus-dry-dog-food-1,Hill's Science Diet,6722650865800,100000012211,052742020839,1.5kg,35.90,Available
02/08/2023, 16:40:42,Hill's Science Diet Adult Small Paws 7+ Dry Dog Food,hills-science-diet-small-paws-adult-seven-plus-dry-dog-food-1,Hill's Science Diet,6722650865800,122718000068,052742909905,7.03kg,132.00,Available
02/08/2023, 16:40:42,Hill's Science Diet Perfect Digest Small Bites Adult Dry Dog Food,hills-science-diet-perfect-digest-small-bites-adult-dry-dog-food,Hill's Science Diet,6669816627336,100000052931,052742050959,1.6kg,44.40,Available
02/08/2023, 16:40:42,Hill's Science Diet Perfect Digest Small Bites Adult Dry Dog Food,hills-science-diet-perfect-digest-small-bites-adult-dry-dog-food,Hill's Science Diet,6669816627336,100000052932,052742050973,5.44kg,113.00,Available
02/08/2023, 16:40:42,Pro Plan Weight Loss Sterilised Adult Dry Dog Food,pro-plan-weight-loss-sterilised-adult-dry-dog-food,Pro Plan,6662196723848,100000012195,9300605126626,12kg,170.00,Available
02/08/2023, 16:40:42,Pro Plan Weight Loss Sterilised Adult Dry Dog Food,pro-plan-weight-loss-sterilised-adult-dry-dog-food,Pro Plan,6662196723848,100000012196,9300605127425,2.50kg,54.20,Available
02/08/2023, 16:40:42,Wellness Core Grain Free Adult Lamb Dry Dog Food,wellness-core-grain-free-adult-lamb-dry-dog-food,WELLNESS CORE,6661538807944,100000020387,076344884576,1.8kg,50.49,Available
02/08/2023, 16:40:42,Wellness Core Grain Free Adult Lamb Dry Dog Food,wellness-core-grain-free-adult-lamb-dry-dog-food,WELLNESS CORE,6661538807944,100000020388,076344884590,10kg,170.00,Available
02/08/2023, 16:40:42,Cherish Playful Puppy Food,cherish-playful-puppy-food,CHERISH,6661537824904,100000023383,9327556000010,3kg,31.64,Out of Stock
02/08/2023, 16:40:42,Cherish Playful Puppy Food,cherish-playful-puppy-food,CHERISH,6661537824904,100000023387,9327556000072,8kg,75.83,Out of Stock
02/08/2023, 16:40:42,Cherish Playful Puppy Food,cherish-playful-puppy-food,CHERISH,6661537824904,100000023390,9327556000232,15kg,127.00,Out of Stock
02/08/2023, 16:40:42,Earthborn Holistic Weight Control,earthborn-holistic-weight-control,Earthborn,6661531074696,122716000029,034846720969,12kg,144.99,Available
02/08/2023, 16:40:42,Earthborn Holistic Weight Control,earthborn-holistic-weight-control,Earthborn,6661531074696,122716000030,034846720983,2.50kg,52.99,Available
02/08/2023, 16:40:42,Healthy Everyday Pets Puppy Dry Dog Food,healthy-everyday-pets-puppy-dry-dog-food,HEALTHY EVERYDAY PETS,6661411864712,100000040420,9353268000598,3kg,46.79,Available
02/08/2023, 16:40:42,Healthy Everyday Pets Puppy Dry Dog Food,healthy-everyday-pets-puppy-dry-dog-food,HEALTHY EVERYDAY PETS,6661411864712,100000040421,9353268000611,12kg,129.99,Available
02/08/2023, 16:40:42,Holistic Select Grain Free Health Turkey &amp; Lentils Dry Dog Food,holistic-select-grain-free-health-turkey-lentils-dry-dog-food,HOLISTIC SELECT,6661182619784,122719000040,041693311066,10.88kg,149.00,Out of Stock
02/08/2023, 16:40:42,Holistic Select Grain Free Health Turkey &amp; Lentils Dry Dog Food,holistic-select-grain-free-health-turkey-lentils-dry-dog-food,HOLISTIC SELECT,6661182619784,122719000041,041693311042,1.81kg,37.50,Out of Stock
02/08/2023, 16:40:42,Hill's Prescription Diet Metabolic Weight Management Dry Dog Food,hills-prescription-diet-metabolic-weight-management-dry-dog-food-1,Hill's VET,6660984078472,123011000049,052742195308,12.5kg,222.00,Out of Stock
02/08/2023, 16:40:42,Hill's Prescription Diet Metabolic Weight Management Dry Dog Food,hills-prescription-diet-metabolic-weight-management-dry-dog-food-1,Hill's VET,6660984078472,123011000110,052742005720,5.5kg,124.00,Out of Stock
02/08/2023, 16:40:42,Earthborn Holistic Meadow Feast Grain Free Lamb Dry Dog Food 2.5kg,earthborn-holistic-meadow-feast-grain-free-lamb-dry-dog-food-2-5kg,Earthborn,6660958879880,122716000002,034846720730,2.50kg,53.80,Out of Stock
02/08/2023, 16:40:42,Earthborn Holistic Meadow Feast Grain Free Lamb Dry Dog Food 2.5kg,earthborn-holistic-meadow-feast-grain-free-lamb-dry-dog-food-2-5kg,Earthborn,6660958879880,122716000004,034846720716,12kg,147.00,Out of Stock
02/08/2023, 16:40:42,Advance Small Terriers Ocean Fish with Rice Dry Dog Food,advance-adult-terrier-dry-dog-food,Advance,6660954325128,100000004163,9334214047669,2.50kg,46.05,Out of Stock
02/08/2023, 16:40:42,Advance Small Terriers Ocean Fish with Rice Dry Dog Food,advance-adult-terrier-dry-dog-food,Advance,6660954325128,100000004166,9334214047737,13kg,153.00,Out of Stock
02/08/2023, 16:40:42,Hill's Prescription Diet K/D Kidney Care &amp; Mobility Dry Dog Food 8.48kg,hills-prescription-diet-k-d-kidney-care-mobility-dry-dog-food-8-48kg,Hill's VET,6867635011720,123011000144,052742013817,8.48kg,161.00,Available
02/08/2023, 16:40:42,Black Hawk Puppy Lamb &amp; Rice Large Breed Dog Food,black-hawk-puppy-lamb-rice-large-breed-dog-food,Black Hawk,6854676447368,100000059933,9312239049660,10kg,124.00,Out of Stock
02/08/2023, 16:40:42,Black Hawk Puppy Lamb &amp; Rice Large Breed Dog Food,black-hawk-puppy-lamb-rice-large-breed-dog-food,Black Hawk,6854676447368,100000059934,9312239049677,20kg,185.00,Out of Stock
02/08/2023, 16:40:42,Hill's Prescription Diet I/D Low Fat Digestive Care Dry Dog Food 12.5kg,hills-prescription-diet-i-d-low-fat-digestive-care-dry-dog-food-12-5kg,Hill's VET,6840000315528,100000045358,052742006420,12.5kg,204.00,Available
02/08/2023, 16:40:42,Taste of the Wild Ancient Grains Ancient Stream Dry Dog Food,taste-of-the-wild-ancient-grains-ancient-stream-dry-dog-food,Taste of the Wild,6769455530120,100000057841,074198614493,2.27kg,41.05,Out of Stock
02/08/2023, 16:40:42,Taste of the Wild Ancient Grains Ancient Stream Dry Dog Food,taste-of-the-wild-ancient-grains-ancient-stream-dry-dog-food,Taste of the Wild,6769455530120,100000057842,074198614516,12.7kg,153.00,Out of Stock
